,Date,Route,Attempted,Succeeded,Success Percentage,Battery Voltage AVG,Temperature AVG,Relative Humidity AVG,Wind Speed Daily AVG,Wind Direction AVG,Solare Radiation AVG,Year,Month
1303,6/17/2015,Disappointment Cleaver,11,10,0.9090909090000001,13.50916667,4.609490738888889,39.14,15.6128108425,19.75291667,358.0332917,2015,6
1304,6/16/2015,Disappointment Cleaver,4,4,1.0,13.56625,3.6759259277777785,33.18291667,14.90396362886978,28.18208333,352.22116669999997,2015,6
1305,6/16/2015,Disappointment Cleaver,3,3,1.0,13.56625,3.6759259277777785,33.18291667,14.90396362886978,28.18208333,352.22116669999997,2015,6
1306,6/16/2015,Disappointment Cleaver,11,7,0.636363636,13.56625,3.6759259277777785,33.18291667,14.90396362886978,28.18208333,352.22116669999997,2015,6
1307,6/16/2015,Kautz Glacier,12,10,0.833333333,13.56625,3.6759259277777785,33.18291667,14.90396362886978,28.18208333,352.22116669999997,2015,6
1308,6/16/2015,Disappointment Cleaver,11,7,0.636363636,13.56625,3.6759259277777785,33.18291667,14.90396362886978,28.18208333,352.22116669999997,2015,6
1309,6/16/2015,Emmons-Winthrop,2,2,1.0,13.56625,3.6759259277777785,33.18291667,14.90396362886978,28.18208333,352.22116669999997,2015,6
1310,6/16/2015,Disappointment Cleaver,2,2,1.0,13.56625,3.6759259277777785,33.18291667,14.90396362886978,28.18208333,352.22116669999997,2015,6
1311,6/16/2015,Disappointment Cleaver,2,2,1.0,13.56625,3.6759259277777785,33.18291667,14.90396362886978,28.18208333,352.22116669999997,2015,6
1312,6/16/2015,Disappointment Cleaver,1,1,1.0,13.56625,3.6759259277777785,33.18291667,14.90396362886978,28.18208333,352.22116669999997,2015,6
1313,6/16/2015,Emmons-Winthrop,4,4,1.0,13.56625,3.6759259277777785,33.18291667,14.90396362886978,28.18208333,352.22116669999997,2015,6
1314,6/16/2015,Liberty RIngraham Directge,4,4,1.0,13.56625,3.6759259277777785,33.18291667,14.90396362886978,28.18208333,352.22116669999997,2015,6
1315,6/16/2015,Disappointment Cleaver,2,2,1.0,13.56625,3.6759259277777785,33.18291667,14.90396362886978,28.18208333,352.22116669999997,2015,6
1316,6/16/2015,Disappointment Cleaver,2,2,1.0,13.56625,3.6759259277777785,33.18291667,14.90396362886978,28.18208333,352.22116669999997,2015,6
1317,6/15/2015,Emmons-Winthrop,12,8,0.666666667,13.55,1.9520833333333343,64.3275,11.28462502363022,29.11708333,343.898,2015,6
1318,6/15/2015,Disappointment Cleaver,2,2,1.0,13.55,1.9520833333333343,64.3275,11.28462502363022,29.11708333,343.898,2015,6
1319,6/15/2015,Disappointment Cleaver,3,0,0.0,13.55,1.9520833333333343,64.3275,11.28462502363022,29.11708333,343.898,2015,6
1320,6/15/2015,Emmons-Winthrop,3,2,0.666666667,13.55,1.9520833333333343,64.3275,11.28462502363022,29.11708333,343.898,2015,6
1321,6/15/2015,Emmons-Winthrop,11,11,1.0,13.55,1.9520833333333343,64.3275,11.28462502363022,29.11708333,343.898,2015,6
1322,6/15/2015,Emmons-Winthrop,3,2,0.666666667,13.55,1.9520833333333343,64.3275,11.28462502363022,29.11708333,343.898,2015,6
1323,6/15/2015,Disappointment Cleaver,4,4,1.0,13.55,1.9520833333333343,64.3275,11.28462502363022,29.11708333,343.898,2015,6
1324,6/15/2015,Disappointment Cleaver,3,3,1.0,13.55,1.9520833333333343,64.3275,11.28462502363022,29.11708333,343.898,2015,6
1325,6/15/2015,Disappointment Cleaver,4,0,0.0,13.55,1.9520833333333343,64.3275,11.28462502363022,29.11708333,343.898,2015,6
1326,6/15/2015,Disappointment Cleaver,12,12,1.0,13.55,1.9520833333333343,64.3275,11.28462502363022,29.11708333,343.898,2015,6
1327,6/15/2015,Disappointment Cleaver,12,8,0.666666667,13.55,1.9520833333333343,64.3275,11.28462502363022,29.11708333,343.898,2015,6
1328,6/15/2015,Disappointment Cleaver,12,10,0.833333333,13.55,1.9520833333333343,64.3275,11.28462502363022,29.11708333,343.898,2015,6
1329,6/15/2015,Disappointment Cleaver,3,2,0.666666667,13.55,1.9520833333333343,64.3275,11.28462502363022,29.11708333,343.898,2015,6
1330,6/15/2015,Disappointment Cleaver,3,2,0.666666667,13.55,1.9520833333333343,64.3275,11.28462502363022,29.11708333,343.898,2015,6
1331,6/14/2015,Fuhrers Finger,5,0,0.0,13.5325,0.385879627777778,70.2725,4.387060840000001,30.691,362.93758330000003,2015,6
1332,6/14/2015,Disappointment Cleaver,11,7,0.636363636,13.5325,0.385879627777778,70.2725,4.387060840000001,30.691,362.93758330000003,2015,6
1333,6/14/2015,Kautz Glacier,12,12,1.0,13.5325,0.385879627777778,70.2725,4.387060840000001,30.691,362.93758330000003,2015,6
1334,6/14/2015,Emmons-Winthrop,2,2,1.0,13.5325,0.385879627777778,70.2725,4.387060840000001,30.691,362.93758330000003,2015,6
1335,6/14/2015,Emmons-Winthrop,3,3,1.0,13.5325,0.385879627777778,70.2725,4.387060840000001,30.691,362.93758330000003,2015,6
1336,6/14/2015,Disappointment Cleaver,4,4,1.0,13.5325,0.385879627777778,70.2725,4.387060840000001,30.691,362.93758330000003,2015,6
1337,6/14/2015,Disappointment Cleaver,2,2,1.0,13.5325,0.385879627777778,70.2725,4.387060840000001,30.691,362.93758330000003,2015,6
1338,6/14/2015,Disappointment Cleaver,2,0,0.0,13.5325,0.385879627777778,70.2725,4.387060840000001,30.691,362.93758330000003,2015,6
1339,6/14/2015,Disappointment Cleaver,5,5,1.0,13.5325,0.385879627777778,70.2725,4.387060840000001,30.691,362.93758330000003,2015,6
1340,6/14/2015,Disappointment Cleaver,3,0,0.0,13.5325,0.385879627777778,70.2725,4.387060840000001,30.691,362.93758330000003,2015,6
1341,6/14/2015,Emmons-Winthrop,4,4,1.0,13.5325,0.385879627777778,70.2725,4.387060840000001,30.691,362.93758330000003,2015,6
1342,6/14/2015,Disappointment Cleaver,2,2,1.0,13.5325,0.385879627777778,70.2725,4.387060840000001,30.691,362.93758330000003,2015,6
1343,6/14/2015,Disappointment Cleaver,4,4,1.0,13.5325,0.385879627777778,70.2725,4.387060840000001,30.691,362.93758330000003,2015,6
1344,6/13/2015,Emmons-Winthrop,3,2,0.666666667,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1345,6/13/2015,Disappointment Cleaver,4,3,0.75,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1346,6/13/2015,Disappointment Cleaver,4,4,1.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1347,6/13/2015,Disappointment Cleaver,2,0,0.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1348,6/13/2015,Disappointment Cleaver,1,0,0.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1349,6/13/2015,Disappointment Cleaver,2,0,0.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1350,6/13/2015,Disappointment Cleaver,3,3,1.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1351,6/13/2015,Disappointment Cleaver,2,2,1.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1352,6/13/2015,Emmons-Winthrop,6,6,1.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1353,6/13/2015,Disappointment Cleaver,4,4,1.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1354,6/13/2015,Disappointment Cleaver,4,4,1.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1355,6/13/2015,Liberty RIngraham Directge,3,3,1.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1356,6/13/2015,Emmons-Winthrop,3,3,1.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1357,6/13/2015,Emmons-Winthrop,2,0,0.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1358,6/13/2015,Emmons-Winthrop,7,7,1.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1359,6/13/2015,Emmons-Winthrop,2,2,1.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1360,6/13/2015,Emmons-Winthrop,2,0,0.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1361,6/13/2015,Emmons-Winthrop,2,2,1.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1362,6/13/2015,Emmons-Winthrop,4,0,0.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1363,6/13/2015,Emmons-Winthrop,3,3,1.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1364,6/13/2015,Fuhrers Finger,3,0,0.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1365,6/13/2015,Disappointment Cleaver,1,1,1.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1366,6/13/2015,Emmons-Winthrop,6,6,1.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1367,6/13/2015,Liberty RIngraham Directge,2,0,0.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1368,6/13/2015,Emmons-Winthrop,4,2,0.5,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1369,6/13/2015,Kautz Glacier,1,1,1.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1370,6/13/2015,Emmons-Winthrop,2,0,0.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1371,6/13/2015,Disappointment Cleaver,12,12,1.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1372,6/13/2015,Disappointment Cleaver,12,12,1.0,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1373,6/13/2015,Disappointment Cleaver,12,11,0.916666667,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1374,6/13/2015,Disappointment Cleaver,12,6,0.5,13.54208333,-0.4356481500000007,45.76625,2.8748176861302204,29.30041667,364.5174167,2015,6
1375,6/12/2015,Disappointment Cleaver,3,3,1.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1376,6/12/2015,Liberty RIngraham Directge,2,2,1.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1377,6/12/2015,Disappointment Cleaver,12,8,0.666666667,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1378,6/12/2015,Disappointment Cleaver,4,4,1.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1379,6/12/2015,Emmons-Winthrop,3,3,1.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1380,6/12/2015,Emmons-Winthrop,4,4,1.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1381,6/12/2015,Little Tahoma,3,3,1.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1382,6/12/2015,Disappointment Cleaver,2,0,0.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1383,6/12/2015,Disappointment Cleaver,7,0,0.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1384,6/12/2015,Disappointment Cleaver,3,0,0.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1385,6/12/2015,Emmons-Winthrop,3,3,1.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1386,6/12/2015,Disappointment Cleaver,7,4,0.571428571,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1387,6/12/2015,Emmons-Winthrop,8,6,0.75,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1388,6/12/2015,Disappointment Cleaver,2,0,0.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1389,6/12/2015,Fuhrers Finger,2,2,1.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1390,6/12/2015,Kautz Glacier,2,0,0.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1391,6/12/2015,Disappointment Cleaver,3,0,0.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1392,6/12/2015,Disappointment Cleaver,2,2,1.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1393,6/12/2015,Emmons-Winthrop,6,6,1.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1394,6/12/2015,Curtis RIngraham Directge,2,2,1.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1395,6/12/2015,Ptarmigan RIngraham Directge,2,2,1.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1396,6/12/2015,Disappointment Cleaver,3,0,0.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1397,6/12/2015,Emmons-Winthrop,4,4,1.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1398,6/12/2015,Disappointment Cleaver,12,7,0.583333333,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1399,6/12/2015,Disappointment Cleaver,10,11,1.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1400,6/12/2015,Emmons-Winthrop,9,7,0.7777777779999999,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1401,6/12/2015,Emmons-Winthrop,9,9,1.0,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1402,6/12/2015,Emmons-Winthrop,12,7,0.583333333,13.54583333,4.382870372222223,12.741125,23.5895045525,33.32166667,368.0560833,2015,6
1403,6/11/2015,Emmons-Winthrop,3,3,1.0,13.50208333,7.90486111111111,29.61541667,30.582086852499998,21.64041667,344.787375,2015,6
1404,6/11/2015,Disappointment Cleaver,12,7,0.583333333,13.50208333,7.90486111111111,29.61541667,30.582086852499998,21.64041667,344.787375,2015,6
1405,6/11/2015,Disappointment Cleaver,11,0,0.0,13.50208333,7.90486111111111,29.61541667,30.582086852499998,21.64041667,344.787375,2015,6
1406,6/11/2015,Disappointment Cleaver,11,11,1.0,13.50208333,7.90486111111111,29.61541667,30.582086852499998,21.64041667,344.787375,2015,6
1407,6/11/2015,Disappointment Cleaver,4,0,0.0,13.50208333,7.90486111111111,29.61541667,30.582086852499998,21.64041667,344.787375,2015,6
1408,6/11/2015,Disappointment Cleaver,3,0,0.0,13.50208333,7.90486111111111,29.61541667,30.582086852499998,21.64041667,344.787375,2015,6
1409,6/11/2015,Kautz Glacier,4,0,0.0,13.50208333,7.90486111111111,29.61541667,30.582086852499998,21.64041667,344.787375,2015,6
1410,6/11/2015,Disappointment Cleaver,2,0,0.0,13.50208333,7.90486111111111,29.61541667,30.582086852499998,21.64041667,344.787375,2015,6
1411,6/11/2015,Disappointment Cleaver,4,0,0.0,13.50208333,7.90486111111111,29.61541667,30.582086852499998,21.64041667,344.787375,2015,6
1412,6/11/2015,Disappointment Cleaver,2,0,0.0,13.50208333,7.90486111111111,29.61541667,30.582086852499998,21.64041667,344.787375,2015,6
1413,6/11/2015,Disappointment Cleaver,2,0,0.0,13.50208333,7.90486111111111,29.61541667,30.582086852499998,21.64041667,344.787375,2015,6
1414,6/11/2015,Little Tahoma,2,2,1.0,13.50208333,7.90486111111111,29.61541667,30.582086852499998,21.64041667,344.787375,2015,6
1415,6/11/2015,Emmons-Winthrop,3,0,0.0,13.50208333,7.90486111111111,29.61541667,30.582086852499998,21.64041667,344.787375,2015,6
1416,6/11/2015,Emmons-Winthrop,9,0,0.0,13.50208333,7.90486111111111,29.61541667,30.582086852499998,21.64041667,344.787375,2015,6
1417,6/11/2015,Kautz Glacier,2,0,0.0,13.50208333,7.90486111111111,29.61541667,30.582086852499998,21.64041667,344.787375,2015,6
1418,6/10/2015,Disappointment Cleaver,12,12,1.0,13.48,9.272222222222222,13.59708333,6.9348472275,22.21325,363.666625,2015,6
1419,6/10/2015,Disappointment Cleaver,2,0,0.0,13.48,9.272222222222222,13.59708333,6.9348472275,22.21325,363.666625,2015,6
1420,6/10/2015,Emmons-Winthrop,5,0,0.0,13.48,9.272222222222222,13.59708333,6.9348472275,22.21325,363.666625,2015,6
1421,6/10/2015,Disappointment Cleaver,12,7,0.583333333,13.48,9.272222222222222,13.59708333,6.9348472275,22.21325,363.666625,2015,6
1422,6/10/2015,Disappointment Cleaver,12,6,0.5,13.48,9.272222222222222,13.59708333,6.9348472275,22.21325,363.666625,2015,6
1423,6/9/2015,Liberty RIngraham Directge,3,0,0.0,13.515,9.238194444444442,20.28375,15.654653682500001,55.14583333,362.4339167,2015,6
1424,6/9/2015,Liberty RIngraham Directge,2,2,1.0,13.515,9.238194444444442,20.28375,15.654653682500001,55.14583333,362.4339167,2015,6
1425,6/9/2015,Disappointment Cleaver,12,10,0.833333333,13.515,9.238194444444442,20.28375,15.654653682500001,55.14583333,362.4339167,2015,6
1426,6/9/2015,Disappointment Cleaver,12,8,0.666666667,13.515,9.238194444444442,20.28375,15.654653682500001,55.14583333,362.4339167,2015,6
1427,6/9/2015,Emmons-Winthrop,9,6,0.666666667,13.515,9.238194444444442,20.28375,15.654653682500001,55.14583333,362.4339167,2015,6
1428,6/9/2015,Fuhrers Finger,3,0,0.0,13.515,9.238194444444442,20.28375,15.654653682500001,55.14583333,362.4339167,2015,6
1429,6/9/2015,Disappointment Cleaver,11,9,0.818181818,13.515,9.238194444444442,20.28375,15.654653682500001,55.14583333,362.4339167,2015,6
1430,6/9/2015,Kautz Glacier,11,0,0.0,13.515,9.238194444444442,20.28375,15.654653682500001,55.14583333,362.4339167,2015,6
1431,6/9/2015,Emmons-Winthrop,2,0,0.0,13.515,9.238194444444442,20.28375,15.654653682500001,55.14583333,362.4339167,2015,6
1432,6/9/2015,Disappointment Cleaver,2,2,1.0,13.515,9.238194444444442,20.28375,15.654653682500001,55.14583333,362.4339167,2015,6
1433,6/9/2015,Emmons-Winthrop,3,0,0.0,13.515,9.238194444444442,20.28375,15.654653682500001,55.14583333,362.4339167,2015,6
1434,6/9/2015,Emmons-Winthrop,2,2,1.0,13.515,9.238194444444442,20.28375,15.654653682500001,55.14583333,362.4339167,2015,6
1435,6/8/2015,Disappointment Cleaver,2,0,0.0,13.45958333,11.238194444444444,28.745,21.19581247,253.20625,356.6964583,2015,6
1436,6/8/2015,Disappointment Cleaver,12,9,0.75,13.45958333,11.238194444444444,28.745,21.19581247,253.20625,356.6964583,2015,6
1437,6/8/2015,Disappointment Cleaver,4,4,1.0,13.45958333,11.238194444444444,28.745,21.19581247,253.20625,356.6964583,2015,6
1438,6/8/2015,Disappointment Cleaver,3,3,1.0,13.45958333,11.238194444444444,28.745,21.19581247,253.20625,356.6964583,2015,6
1439,6/8/2015,Disappointment Cleaver,11,8,0.727272727,13.45958333,11.238194444444444,28.745,21.19581247,253.20625,356.6964583,2015,6
1440,6/8/2015,Disappointment Cleaver,10,0,0.0,13.45958333,11.238194444444444,28.745,21.19581247,253.20625,356.6964583,2015,6
1441,6/8/2015,Disappointment Cleaver,10,6,0.6,13.45958333,11.238194444444444,28.745,21.19581247,253.20625,356.6964583,2015,6
1442,6/8/2015,Emmons-Winthrop,2,2,1.0,13.45958333,11.238194444444444,28.745,21.19581247,253.20625,356.6964583,2015,6
1443,6/8/2015,Disappointment Cleaver,3,3,1.0,13.45958333,11.238194444444444,28.745,21.19581247,253.20625,356.6964583,2015,6
1444,6/8/2015,Disappointment Cleaver,2,2,1.0,13.45958333,11.238194444444444,28.745,21.19581247,253.20625,356.6964583,2015,6
1445,6/7/2015,Disappointment Cleaver,2,0,0.0,13.45166667,11.784259261111112,30.91625,4.990831563869779,217.22883330000002,355.6503333,2015,6
1446,6/7/2015,Disappointment Cleaver,5,5,1.0,13.45166667,11.784259261111112,30.91625,4.990831563869779,217.22883330000002,355.6503333,2015,6
1447,6/7/2015,Little Tahoma,2,2,1.0,13.45166667,11.784259261111112,30.91625,4.990831563869779,217.22883330000002,355.6503333,2015,6
1448,6/7/2015,Disappointment Cleaver,4,4,1.0,13.45166667,11.784259261111112,30.91625,4.990831563869779,217.22883330000002,355.6503333,2015,6
1449,6/7/2015,Emmons-Winthrop,12,8,0.666666667,13.45166667,11.784259261111112,30.91625,4.990831563869779,217.22883330000002,355.6503333,2015,6
1450,6/7/2015,Kautz Cleaver,2,0,0.0,13.45166667,11.784259261111112,30.91625,4.990831563869779,217.22883330000002,355.6503333,2015,6
1451,6/7/2015,Disappointment Cleaver,2,0,0.0,13.45166667,11.784259261111112,30.91625,4.990831563869779,217.22883330000002,355.6503333,2015,6
1452,6/7/2015,Emmons-Winthrop,2,2,1.0,13.45166667,11.784259261111112,30.91625,4.990831563869779,217.22883330000002,355.6503333,2015,6
1453,6/7/2015,Kautz Glacier,3,0,0.0,13.45166667,11.784259261111112,30.91625,4.990831563869779,217.22883330000002,355.6503333,2015,6
1454,6/7/2015,Disappointment Cleaver,2,2,1.0,13.45166667,11.784259261111112,30.91625,4.990831563869779,217.22883330000002,355.6503333,2015,6
1455,6/7/2015,Disappointment Cleaver,5,3,0.6,13.45166667,11.784259261111112,30.91625,4.990831563869779,217.22883330000002,355.6503333,2015,6
1456,6/7/2015,Disappointment Cleaver,3,3,1.0,13.45166667,11.784259261111112,30.91625,4.990831563869779,217.22883330000002,355.6503333,2015,6
1457,6/7/2015,glacier only - no summit attempt,2,0,0.0,13.45166667,11.784259261111112,30.91625,4.990831563869779,217.22883330000002,355.6503333,2015,6
1458,6/7/2015,Disappointment Cleaver,12,12,1.0,13.45166667,11.784259261111112,30.91625,4.990831563869779,217.22883330000002,355.6503333,2015,6
1459,6/7/2015,Kautz Glacier,9,4,0.444444444,13.45166667,11.784259261111112,30.91625,4.990831563869779,217.22883330000002,355.6503333,2015,6
1460,6/7/2015,Disappointment Cleaver,12,10,0.833333333,13.45166667,11.784259261111112,30.91625,4.990831563869779,217.22883330000002,355.6503333,2015,6
1461,6/7/2015,Emmons-Winthrop,12,11,0.916666667,13.45166667,11.784259261111112,30.91625,4.990831563869779,217.22883330000002,355.6503333,2015,6
1462,6/6/2015,Little Tahoma,12,0,0.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1463,6/6/2015,Disappointment Cleaver,6,0,0.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1464,6/6/2015,Disappointment Cleaver,5,0,0.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1465,6/6/2015,Disappointment Cleaver,2,2,1.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1466,6/6/2015,Disappointment Cleaver,11,7,0.636363636,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1467,6/6/2015,Disappointment Cleaver,2,0,0.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1468,6/6/2015,Ptarmigan RIngraham Directge,2,2,1.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1469,6/6/2015,Disappointment Cleaver,2,0,0.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1470,6/6/2015,Emmons-Winthrop,3,2,0.666666667,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1471,6/6/2015,Little Tahoma,5,0,0.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1472,6/6/2015,Emmons-Winthrop,2,2,1.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1473,6/6/2015,Little Tahoma,6,6,1.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1474,6/6/2015,Disappointment Cleaver,12,12,1.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1475,6/6/2015,Disappointment Cleaver,10,7,0.7,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1476,6/6/2015,Mowich Face,2,0,0.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1477,6/6/2015,glacier only - no summit attempt,1,0,0.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1478,6/6/2015,Liberty RIngraham Directge,2,2,1.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1479,6/6/2015,glacier only - no summit attempt,3,0,0.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1480,6/6/2015,glacier only - no summit attempt,1,0,0.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1481,6/6/2015,Disappointment Cleaver,2,0,0.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1482,6/6/2015,glacier only - no summit attempt,1,0,0.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1483,6/6/2015,Disappointment Cleaver,2,2,1.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1484,6/6/2015,Disappointment Cleaver,3,3,1.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1485,6/6/2015,Disappointment Cleaver,2,0,0.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1486,6/6/2015,Disappointment Cleaver,5,0,0.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1487,6/6/2015,glacier only - no summit attempt,2,0,0.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1488,6/6/2015,Disappointment Cleaver,4,0,0.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1489,6/6/2015,Disappointment Cleaver,3,3,1.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
1490,6/6/2015,Disappointment Cleaver,3,0,0.0,13.49041667,8.781481483333334,19.34166667,5.04762785363022,265.0845833,353.86870830000004,2015,6
